grasp_id,label,timestamp_ms,enc_deg,s0_dx,s0_dy,s0_dz,s1_dx,s1_dy,s1_dz,s2_dx,s2_dy,s2_dz,s3_dx,s3_dy,s3_dz,s4_dx,s4_dy,s4_dz,s5_dx,s5_dy,s5_dz,t1_flag,t2_flag,t1_ms,t2_ms
2,cylinder_stiff,680,92.752,0.573,-3.263,29.538,4.091,9.452,31.229,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,700,93.632,0.181,-2.479,25.114,-13.156,4.356,25.857,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,720,94.600,-5.111,-9.535,38.386,6.836,11.608,46.713,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,740,95.480,4.885,-8.555,51.026,2.916,8.080,38.813,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,760,96.360,3.513,-13.455,34.278,2.132,11.412,40.709,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,780,97.152,1.357,-7.575,23.534,2.720,-0.740,29.649,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,800,97.768,-2.955,-8.163,19.110,-2.180,-4.072,32.177,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,820,98.472,-1.387,-9.339,20.690,-6.493,5.336,38.497,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,840,99.176,-8.051,-2.283,33.330,0.172,7.100,39.761,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,860,99.704,-4.327,-9.143,27.326,-0.808,3.964,46.713,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,880,100.408,12.137,-6.595,40.282,1.936,10.628,44.817,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,900,101.112,-5.307,-9.535,22.902,-1.004,12.392,41.025,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,920,101.728,3.121,-4.831,24.166,1.740,7.884,23.961,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,940,102.432,0.573,-3.263,28.274,-8.257,2.592,41.973,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,960,102.872,11.941,-9.339,43.126,3.112,-4.856,29.649,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,980,103.136,4.885,-4.243,44.390,8.208,4.356,47.661,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1000,103.312,1.945,-2.871,48.498,0.368,7.296,34.705,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1020,103.312,11.157,-10.319,31.750,2.132,1.416,42.289,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1040,103.312,6.453,-9.535,56.082,-6.688,-1.720,35.337,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1060,103.312,15.861,-10.123,41.546,-3.552,4.356,33.441,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1080,103.312,5.669,1.637,37.754,5.268,3.376,34.705,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1100,103.312,9.197,-4.439,25.746,-6.493,5.728,47.661,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1120,103.312,9.197,-7.967,39.966,3.112,-1.524,41.341,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1140,103.312,5.669,-8.751,46.918,0.563,-1.524,44.501,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1160,103.312,5.473,-0.911,54.186,-5.708,-2.308,21.749,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1180,103.312,10.569,-7.771,34.910,2.916,0.436,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1200,103.312,9.001,-9.143,44.706,1.348,-0.348,25.225,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1220,103.312,7.433,-14.827,39.334,-1.592,-4.856,32.177,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1240,103.312,-1.191,-16.395,45.970,-0.024,7.296,29.965,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1260,103.312,15.665,-8.947,46.286,3.112,2.984,41.341,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1280,103.312,8.021,-2.087,48.498,7.424,-0.936,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1300,103.312,10.765,-9.535,44.074,6.248,6.120,23.329,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1320,103.312,9.785,-15.611,46.602,-1.592,5.336,21.749,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1340,103.312,6.061,-13.259,38.702,4.288,4.552,24.909,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1360,103.312,16.057,-18.747,45.654,-3.552,2.788,37.865,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1380,103.312,17.233,-10.123,41.230,-0.024,3.964,43.869,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1400,103.312,4.689,-16.983,49.446,-2.572,-17.400,44.501,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1420,103.312,6.649,-11.103,51.342,0.956,4.160,34.705,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1440,103.312,1.161,-12.083,45.022,0.760,2.984,40.077,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1460,103.312,11.549,-10.123,38.702,7.619,-6.620,29.965,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1480,103.312,5.081,-7.575,55.450,-9.432,-1.524,45.133,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1500,103.312,11.745,-12.083,28.906,4.484,-1.916,29.017,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1520,103.312,5.865,-5.811,50.394,-12.960,-3.288,26.805,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1540,103.312,10.765,-10.319,43.758,-8.060,4.160,41.025,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1560,103.312,13.901,-11.299,56.082,-4.336,-0.936,38.813,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1580,103.312,21.153,-11.299,33.646,0.172,1.024,32.809,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1600,103.312,9.393,-7.183,41.862,7.424,7.688,33.757,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1620,103.312,12.333,-21.099,51.658,-3.552,0.044,26.805,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1640,103.312,4.493,-6.007,51.974,-8.257,1.612,47.661,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1660,103.312,11.745,-10.515,49.762,-1.788,3.964,24.593,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1680,103.312,16.057,-11.299,44.706,-7.668,1.416,22.697,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1700,103.312,9.001,-7.771,53.238,1.348,-10.736,26.805,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1720,103.312,10.765,-16.395,47.234,-2.180,-7.992,33.757,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1740,103.312,7.629,-6.399,29.854,-4.336,-0.740,31.545,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1760,103.312,12.921,-16.787,55.450,-2.572,-6.620,30.913,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1780,103.312,9.393,-15.415,51.974,-1.396,-5.052,27.437,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1800,103.312,10.177,-6.399,45.970,5.268,-0.544,35.021,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1820,103.312,8.805,-9.731,48.498,-2.572,-6.620,32.177,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
2,cylinder_stiff,1840,103.312,0.181,-16.199,36.806,9.972,2.592,35.021,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,1,5,1840
3,cylinder_soft,5,60.720,10.961,-10.515,41.862,-2.965,-1.524,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,1,0,5,0
3,cylinder_soft,24,60.808,1.945,7.321,12.790,-2.572,12.392,5.001,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,43,60.984,-1.387,-4.243,32.066,-5.120,-0.936,11.005,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,61,61.424,6.061,6.733,25.746,2.524,-2.308,17.325,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,80,62.128,3.513,7.517,24.798,0.172,8.668,23.645,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,100,62.920,-1.975,1.441,26.062,10.364,1.808,4.053,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,120,63.800,13.117,4.969,25.746,-6.100,-9.168,6.897,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,140,64.768,4.101,-0.715,24.166,0.760,3.572,16.693,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,160,65.736,10.765,-0.323,35.226,-8.648,-2.112,5.949,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,180,66.880,-0.407,0.853,29.222,-8.648,-3.680,4.053,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,200,68.024,4.101,-6.399,20.690,-3.160,1.024,11.005,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,220,69.080,0.769,-5.419,19.110,-1.004,8.864,19.537,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,240,70.224,5.277,3.989,20.690,0.563,4.552,11.953,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,260,71.368,1.945,-2.675,33.014,4.876,0.436,14.481,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,280,72.424,1.553,-3.263,12.790,-10.021,1.416,18.273,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,300,73.568,1.161,-8.751,18.162,-2.376,-4.856,12.269,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,320,74.624,-5.503,-2.871,30.170,1.936,-7.404,12.585,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,340,75.680,7.433,-7.379,25.430,-10.216,3.768,16.061,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,360,76.736,2.925,-4.439,18.162,-3.748,2.788,17.325,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,380,77.792,8.413,-4.243,28.906,-7.864,-7.992,19.853,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,400,78.760,2.337,1.441,28.590,-3.944,-1.720,29.017,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,420,79.816,4.493,1.441,30.802,0.760,-0.936,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,440,80.784,-0.603,-5.419,28.590,0.956,-5.248,36.917,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,460,81.752,0.377,-9.143,19.426,-0.612,-15.048,40.709,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,480,82.720,6.453,-1.891,22.902,-2.376,-12.892,34.073,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,500,83.688,8.021,-9.731,24.482,-3.944,-11.912,51.769,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,520,84.568,4.297,-7.575,14.686,-5.512,-11.912,37.233,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,540,85.448,8.021,-10.711,16.266,-2.965,-4.464,27.121,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,560,86.328,11.941,0.265,13.106,2.916,-5.444,21.117,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,580,87.296,-3.935,0.265,19.742,-1.984,-16.224,36.917,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,600,88.088,1.945,-7.183,15.634,3.308,-18.576,45.449,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,620,89.056,4.101,2.029,9.314,2.132,-13.284,38.181,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,640,89.936,-0.995,0.853,4.574,14.088,-12.304,36.601,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,660,90.816,4.297,-9.535,11.210,-3.160,-15.636,46.081,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,680,91.696,1.553,-2.479,10.894,3.700,-16.812,38.813,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,700,92.576,2.729,-1.891,2.678,-7.472,-20.732,38.181,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,720,93.544,-4.719,-8.751,1.730,-5.512,-16.028,44.817,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,740,94.688,4.101,2.813,9.946,4.484,-21.908,53.665,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,760,95.744,-4.327,3.597,4.890,-0.808,-20.536,48.925,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,780,96.712,-5.895,0.657,11.210,0.956,-17.204,46.081,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,800,97.504,-0.407,-4.439,14.370,-5.708,-20.732,41.025,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,820,98.208,2.141,-4.243,17.846,1.544,-18.968,30.913,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,840,98.824,1.945,-6.007,-0.798,1.544,-32.296,37.865,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,860,99.440,0.377,4.577,6.154,0.172,-25.632,29.649,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,880,99.968,-2.171,-2.087,6.786,-6.688,-18.380,41.657,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,900,100.760,9.981,9.085,16.582,0.172,-20.732,40.393,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,920,101.376,3.513,1.637,2.046,1.544,-13.480,44.501,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,940,101.904,2.141,9.869,33.014,8.600,-20.340,30.913,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,960,101.904,4.297,-0.911,22.586,-6.296,-24.652,30.597,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,980,101.904,-7.463,-9.535,13.106,-9.040,-19.948,47.345,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1000,101.816,-0.799,-7.183,14.370,-3.552,-25.632,41.973,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1020,101.904,-3.543,-3.459,17.214,6.836,-17.204,21.117,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1040,101.904,6.061,-8.359,8.682,1.740,-24.260,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1060,101.904,1.749,4.969,9.630,6.640,-20.340,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1080,101.904,5.669,-5.223,8.682,-1.004,-20.536,41.973,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1100,101.904,4.689,-4.439,17.846,4.288,-20.536,30.281,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1120,101.904,2.533,5.753,16.898,-0.416,-27.200,31.861,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1140,101.816,11.745,1.637,9.630,6.248,-21.124,25.541,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1160,101.904,5.081,-11.103,17.214,-2.376,-14.264,37.549,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1180,101.904,-0.799,9.673,15.950,3.308,-21.320,39.445,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1200,101.904,-2.563,2.617,14.054,-1.396,-28.768,27.121,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1220,101.904,10.765,2.421,7.102,0.956,-20.536,37.549,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1240,101.816,4.101,-4.047,10.894,-5.708,-12.696,21.117,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1260,101.904,0.181,-7.771,10.262,8.600,-18.576,30.913,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1280,101.904,13.117,3.989,2.678,0.368,-17.008,19.221,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1300,101.904,3.317,-4.439,20.374,-1.788,-13.480,27.437,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1320,101.904,2.533,-3.851,8.682,5.855,-14.852,28.385,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1340,101.904,8.021,-7.575,22.270,9.383,-21.516,23.961,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1360,101.816,10.177,2.225,11.526,-0.416,-15.832,25.541,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1380,101.904,1.357,-7.967,8.050,0.563,-17.792,32.493,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
3,cylinder_soft,1400,101.904,7.237,-7.967,20.058,5.268,-20.536,40.709,0.000,-0.000,-0.007,0.000,-0.000,-0.007,0.002,-0.001,0.000,0.000,-0.000,-0.007,0,0,5,0
